libId,algn_seg_with_mult_algn,aligned,alignment_not_unique,ambiguous,bad_cycles,category,coding_bases,correct_strand_reads,fastq_total_reads,ignored_reads,incorrect_strand_reads,intergenic_bases,intronic_bases,library,mean_read_length,median_3prime_bias,median_5prime_bias,median_5prime_to_3prime_bias,median_cv_coverage,no_feature,not_aligned,pct_adapter,pct_chimeras,pct_coding_bases,pct_correct_strand_reads,pct_intergenic_bases,pct_intronic_bases,pct_mrna_bases,pct_pf_reads,pct_pf_reads_aligned,pct_reads_aligned_in_pairs,pct_ribosomal_bases,pct_usable_bases,pct_utr_bases,percent_duplication,pf_aligned_bases,pf_aligned_bases,pf_bases,pf_hq_aligned_bases,pf_hq_aligned_q20_bases,pf_hq_aligned_reads,pf_hq_error_rate,pf_hq_median_mismatches,pf_indel_rate,pf_mismatch_rate,pf_noise_reads,pf_reads,pf_reads_aligned,read_pair_duplicates,read_pair_optical_duplicates,read_pairs_examined,reads_aligned_in_pairs,reads_aligned_sam,reads_with_mult_align,ribosomal_bases,strand_balance,too_low_aQual,total_reads,unmapped_reads,unpaired_read_duplicates,unpaired_reads_examined,utr_bases,mapped_reads_w_dups,%gc,adapter_content,basic_statistics,encoding,file_type,filename,kmer_content,overrepresented_sequences,per_base_n_content,per_base_sequence_content,per_base_sequence_quality,per_sequence_gc_content,per_sequence_quality_scores,per_tile_sequence_quality,sequence_duplication_levels,sequence_length,sequence_length_distribution,sequences_flagged_as_poor_quality,total_deduplicated_percentage,total_sequences,predicted_sex,sex_check,sexcheck_cutoff,sexcheck_eqn,total_counts,x_counts,x_genes,y_counts,y_genes,y_x_count_ratio,y_x_gene_ratio
lib45971_CE2DAANXX,8.6,70.6,1354086,146349,0.0,UNPAIRED,77025539.0,895322.0,5554133.0,0.0,888576.0,32426941.0,44685432.0,Unknown Library,54.889265,0.835397,0.556538,0.673263,0.378472,1277153,0,0.0,0.0,0.379683,0.501891,0.159843,0.220269,0.619086,1.0,1.0,0.0,0.000808,0.61767,0.239403,0.304409,202867935.0,202867935.0,203333057.0,190649394.0,187396629.0,3479607.0,0.002068,0.0,0.000119,0.002383,0.0,3704423.0,3704423.0,0.0,0.0,0.0,0.0,3919963.0,335876.0,163956.0,0.49967,0,3704423.0,0.0,1621156.0,5325579.0,48567091.0,0.9588497430652093,47.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,pass,50-57,warn,0.0,71.15326413218168,5395189.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2056105,55289,891,4,4,7.234712148890377e-05,0.004489337822671156
lib45972_CE2DAANXX,8.8,68.2,1210430,146755,0.0,UNPAIRED,78526796.0,899860.0,4974215.0,0.0,893657.0,20407371.0,27993955.0,Unknown Library,54.913472,0.852501,0.557773,0.663687,0.376288,789609,0,0.0,0.0,0.449424,0.501729,0.116795,0.160215,0.722085,1.0,1.0,0.0,0.000912,0.720421,0.27266,0.335659,174727456.0,174727456.0,175131033.0,164211139.0,161372743.0,2995953.0,0.001979,0.0,0.000111,0.002261,0.0,3189218.0,3189218.0,0.0,0.0,0.0,0.0,3394738.0,298279.0,159349.0,0.499878,0,3189218.0,0.0,1611356.0,4800574.0,47641204.0,0.9650917783006967,47.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,68.2814942213335,4848676.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2059589,58824,773,5,4,8.499932000543996e-05,0.00517464424320828
lib45973_CE2DAANXX,9.5,65.8,1469554,177746,0.0,UNPAIRED,94600099.0,1054671.0,5375863.0,0.0,1054408.0,10381412.0,20403561.0,Unknown Library,55.35207,0.853121,0.564521,0.668275,0.365881,479319,0,0.0,0.0,0.52353,0.500062,0.057452,0.112916,0.828701,1.0,1.0,0.0,0.000939,0.826781,0.305171,0.371513,180696729.0,180696729.0,181116347.0,170294235.0,167556696.0,3082606.0,0.001788,0.0,0.000104,0.001957,0.0,3272079.0,3272079.0,0.0,0.0,0.0,0.0,3537858.0,337486.0,169672.0,0.499962,0,3272079.0,0.0,1934204.0,5206283.0,55143486.0,0.9684552973169145,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.70979988791322,5243300.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2425541,63893,633,1830,36,0.028641635233906688,0.05687203791469194
lib45974_CE2DAANXX,13.3,66.7,1916681,139266,0.0,UNPAIRED,71935848.0,823786.0,4242863.0,0.0,817120.0,6718082.0,14616922.0,Unknown Library,55.315699,0.836875,0.532893,0.633158,0.385837,326912,0,0.0,0.0,0.519596,0.502031,0.048525,0.105579,0.844617,1.0,1.0,0.0,0.001292,0.842454,0.325021,0.378553,138445782.0,138445782.0,138801305.0,129904609.0,127779516.0,2353223.0,0.001788,0.0,0.00011,0.001932,0.0,2509257.0,2509257.0,0.0,0.0,0.0,0.0,2829680.0,374996.0,178833.0,0.500017,0,2509257.0,0.0,1528511.0,4037768.0,44997807.0,0.9516611778414716,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.33810356182767,4069771.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,1887045,49754,603,1357,26,0.02727418900992885,0.04311774461028192
lib45975_CE2DAANXX,10.7,65.1,1845067,176976,0.0,UNPAIRED,89913329.0,1048261.0,5844864.0,0.0,1040434.0,13423080.0,30189291.0,Unknown Library,55.318497,0.849171,0.568479,0.68071,0.37165,691823,0,0.0,0.0,0.467614,0.501874,0.06981,0.157006,0.77224,1.0,1.0,0.0,0.000953,0.770273,0.304625,0.376973,192281048.0,192281048.0,192771908.0,180785977.0,177880466.0,3274820.0,0.001854,0.0,0.000111,0.002032,0.0,3484764.0,3484764.0,0.0,0.0,0.0,0.0,3804520.0,405598.0,183237.0,0.499987,0,3484764.0,0.0,2108516.0,5593280.0,58573697.0,0.9569563979589603,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.10549549652343,5643208.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2406021,63716,660,1812,38,0.02843869671668027,0.05757575757575758
lib45976_CE2DAANXX,13.6,66.1,2010972,137260,0.0,UNPAIRED,72082012.0,818207.0,4318260.0,0.0,813820.0,7835049.0,14660968.0,Unknown Library,55.311195,0.856749,0.543196,0.63406,0.389635,346587,0,0.0,0.0,0.519647,0.501344,0.056484,0.105693,0.836497,1.0,1.0,0.0,0.001338,0.834356,0.31685,0.389286,138713414.0,138713414.0,139069436.0,130070861.0,127916795.0,2356447.0,0.001808,0.0,0.000109,0.001971,0.0,2514309.0,2514309.0,0.0,0.0,0.0,0.0,2854067.0,387462.0,185555.0,0.499808,0,2514309.0,0.0,1602692.0,4117001.0,43951372.0,0.9533934964545905,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,63.31464640461554,4149866.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,1872600,51405,608,1212,25,0.02357747300846221,0.04111842105263158
lib45977_CE2DAANXX,8.5,66.2,1046503,163332,0.0,UNPAIRED,87814215.0,999168.0,4732783.0,0.0,990935.0,6645556.0,14372517.0,Unknown Library,55.339341,0.853443,0.564649,0.6779,0.369473,319225,0,0.0,0.0,0.540465,0.502068,0.040901,0.088458,0.869702,1.0,1.0,0.0,0.000946,0.867698,0.329237,0.358582,162478994.0,162478994.0,162854162.0,153265213.0,150518280.0,2775115.0,0.001761,0.0,0.0001,0.001863,0.0,2942828.0,2942828.0,0.0,0.0,0.0,0.0,3135308.0,265634.0,153632.0,0.500019,0,2942828.0,0.0,1645174.0,4588002.0,53494023.0,0.969408908035716,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,65.75894017864779,4615876.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2292558,62622,649,4,4,6.387531538436971e-05,0.0061633281972265025
lib45978_CE2DAANXX,9.6,59.4,1737668,216495,0.0,UNPAIRED,115093387.0,1282308.0,7157464.0,0.0,1278597.0,10974557.0,21291210.0,Unknown Library,54.906187,0.831582,0.587673,0.699725,0.347462,503265,0,0.0,0.0,0.540844,0.500725,0.051571,0.100051,0.84755,1.0,1.0,0.0,0.000834,0.845636,0.306706,0.441539,212803262.0,212803262.0,213284950.0,200569350.0,197302748.0,3659954.0,0.001755,0.0,0.000106,0.001884,0.0,3884534.0,3884534.0,0.0,0.0,0.0,0.0,4248980.0,407223.0,177380.0,0.499769,0,3884534.0,0.0,3071252.0,6955786.0,65268108.0,0.971822701448446,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,58.174049751444,6998641.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2940194,81652,704,3,3,3.674129231372165e-05,0.004261363636363636
lib45979_CE2DAANXX,8.8,67.6,1308194,168813,0.0,UNPAIRED,88925277.0,1036641.0,5479125.0,0.0,1026482.0,16060844.0,29358864.0,Unknown Library,54.878141,0.851928,0.559475,0.665574,0.370982,729077,0,0.0,0.0,0.466409,0.502462,0.084238,0.153986,0.760973,1.0,1.0,0.0,0.000809,0.759177,0.294564,0.339353,190659599.0,190659599.0,191110437.0,179254380.0,176190389.0,3272740.0,0.001903,0.0,0.000115,0.002112,0.0,3482451.0,3482451.0,0.0,0.0,0.0,0.0,3704205.0,327634.0,154209.0,0.499999,0,3482451.0,0.0,1788821.0,5271272.0,56161443.0,0.9620645632286177,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,67.79141597119343,5319964.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2374850,61905,702,1840,36,0.029722962603989985,0.05128205128205128
lib45980_CE2DAANXX,10.9,63.3,1884964,188702,0.0,UNPAIRED,100553554.0,1143307.0,5951030.0,0.0,1136341.0,9718313.0,16514213.0,Unknown Library,55.210209,0.84259,0.579013,0.685165,0.358948,399580,0,0.0,0.0,0.534955,0.501528,0.051702,0.087857,0.859459,1.0,1.0,0.0,0.00099,0.857441,0.324504,0.405882,187966472.0,187966472.0,188408815.0,176604552.0,172523826.0,3204905.0,0.001863,0.0,0.000108,0.002008,0.0,3412572.0,3412572.0,0.0,0.0,0.0,0.0,3769629.0,410825.0,186049.0,0.4998,0,3412572.0,0.0,2331353.0,5743925.0,60995847.0,0.9651984614428091,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,61.25208480828709,5782908.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2616623,71205,644,1727,32,0.024253914753177445,0.049689440993788817
lib45981_CE2DAANXX,8.2,68.1,1158017,166651,0.0,UNPAIRED,87932444.0,1002950.0,5293058.0,0.0,996467.0,14963627.0,30723937.0,Unknown Library,55.354201,0.842622,0.5615,0.66928,0.370009,731348,0,0.0,0.0,0.468272,0.501621,0.079687,0.163616,0.755841,1.0,1.0,0.0,0.000862,0.754101,0.287569,0.337401,187780504.0,187780504.0,188213859.0,177017404.0,173981931.0,3204104.0,0.001908,0.0,0.000109,0.002121,0.0,3400173.0,3400173.0,0.0,0.0,0.0,0.0,3605192.0,295286.0,161902.0,0.500033,0,3400173.0,0.0,1731399.0,5131572.0,53999791.0,0.9694909823395096,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,67.9931688240362,5178897.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2306105,62254,754,13,10,0.0002088219230892794,0.013262599469496022
lib45982_CE2DAANXX,9.1,68.2,1029785,137030,0.0,UNPAIRED,73171756.0,848199.0,4021576.0,0.0,835642.0,7401842.0,14253952.0,Unknown Library,55.324752,0.834962,0.532904,0.650292,0.384936,334676,0,0.0,0.0,0.51776,0.503729,0.052375,0.10086,0.84563,1.0,1.0,0.0,0.001142,0.8437,0.32787,0.339937,141323640.0,141323640.0,141646912.0,133013593.0,130786857.0,2408779.0,0.001813,0.0,0.000114,0.001943,0.0,2560281.0,2560281.0,0.0,0.0,0.0,0.0,2742423.0,248294.0,161339.0,0.500203,0,2560281.0,0.0,1318561.0,3878842.0,46335761.0,0.9645079441492589,47.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,68.00935817433746,3906580.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,1937073,54699,653,3,3,5.4845609608950804e-05,0.004594180704441042
lib45983_CE2DAANXX,8.1,66.7,1277899,186325,0.0,UNPAIRED,99228390.0,1166667.0,6154026.0,0.0,1155358.0,17699132.0,31115747.0,Unknown Library,54.921514,0.847867,0.558692,0.683053,0.36215,788415,0,0.0,0.0,0.467472,0.502435,0.083382,0.146589,0.769301,1.0,1.0,0.0,0.000734,0.767488,0.301829,0.347979,212265946.0,212265946.0,212767373.0,200090590.0,196827079.0,3650368.0,0.001915,0.0,0.000115,0.002111,0.0,3874026.0,3874026.0,0.0,0.0,0.0,0.0,4105065.0,334000.0,155904.0,0.500109,0,3874026.0,0.0,2067540.0,5941566.0,64068076.0,0.965476258956332,47.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,66.9584348376912,5994368.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2675628,73499,741,1,1,1.3605627287446088e-05,0.001349527665317139
lib45984_CE2DAANXX,10.5,65.4,1634526,167582,0.0,UNPAIRED,88608957.0,1014391.0,5369281.0,0.0,1006969.0,10629164.0,23402377.0,Unknown Library,55.319489,0.85167,0.553005,0.645564,0.366929,534764,0,0.0,0.0,0.49895,0.501836,0.059852,0.131777,0.807401,1.0,1.0,0.0,0.000979,0.805368,0.308451,0.37644,177590855.0,177590855.0,178039193.0,166889690.0,164226609.0,3023054.0,0.001923,0.0,0.000117,0.002082,0.0,3218381.0,3218381.0,0.0,0.0,0.0,0.0,3511548.0,368373.0,173823.0,0.499727,0,3218381.0,0.0,1942919.0,5161300.0,54778038.0,0.9612646460485119,48.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,64.37599950753517,5202658.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,2320708,65696,679,8,6,0.00012177301509985388,0.008836524300441826
lib45985_CE2DAANXX,12.4,62.5,1867296,156674,0.0,UNPAIRED,80479580.0,881609.0,5069125.0,0.0,880664.0,12001788.0,16517906.0,Unknown Library,54.880052,0.828673,0.562537,0.673901,0.375059,449420,0,0.0,0.0,0.523399,0.500268,0.078054,0.107424,0.813462,1.0,1.0,0.0,0.001068,0.811388,0.290063,0.421687,153763265.0,153763265.0,154156365.0,143798955.0,141550340.0,2625739.0,0.002,0.0,0.000127,0.002225,0.0,2808969.0,2808969.0,0.0,0.0,0.0,0.0,3166616.0,391758.0,164195.0,0.499735,0,2808969.0,0.0,2048209.0,4857178.0,44601063.0,0.958188642024018,49.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,60.4694502406969,4895928.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2019645,56031,642,1138,36,0.02031018543306384,0.056074766355140186
lib45986_CE2DAANXX,11.5,61.7,2111199,195837,0.0,UNPAIRED,104471565.0,1138050.0,6439717.0,0.0,1137910.0,13117738.0,20957977.0,Unknown Library,54.914061,0.83862,0.581169,0.694175,0.361598,533522,0,0.0,0.0,0.53759,0.500031,0.067501,0.107846,0.823733,1.0,1.0,0.0,0.000927,0.821821,0.286143,0.431228,194333191.0,194333191.0,194785502.0,182483506.0,179627641.0,3329385.0,0.001904,0.0,0.000107,0.002197,0.0,3547097.0,3547097.0,0.0,0.0,0.0,0.0,3974921.0,456650.0,180225.0,0.500009,0,3547097.0,0.0,2689317.0,6236414.0,55607172.0,0.9684298238571664,50.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,pass,pass,warn,warn,50-57,warn,0.0,59.50365196944767,6283562.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,2600026,72311,689,1572,37,0.021739431068578778,0.05370101596516691
lib45987_CE2DAANXX,9.0,74.8,655841,72466,0.0,UNPAIRED,36367949.0,460923.0,2490170.0,0.0,446178.0,11405633.0,21231063.0,Unknown Library,55.383267,0.895666,0.419619,0.484509,0.464199,527037,0,0.0,0.0,0.372206,0.508128,0.11673,0.217288,0.664428,1.0,1.0,0.0,0.001565,0.662673,0.292222,0.247136,97709204.0,97709204.0,97967959.0,91079425.0,89688739.0,1647819.0,0.002119,0.0,0.000142,0.002374,0.0,1768909.0,1768909.0,0.0,0.0,0.0,0.0,1862492.0,168169.0,152914.0,0.500034,0,1768909.0,0.0,580663.0,2349572.0,28552783.0,0.9435387945401318,44.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,fail,pass,pass,fail,pass,warn,pass,warn,pass,50-57,warn,0.0,77.07269519696565,2379917.0,male,NA,0.5,(y_counts^2 / total_counts) > cutoff,1048316,28964,618,812,31,0.02803480182295263,0.05016181229773463
lib45988_CE2DAANXX,11.9,87.4,16638,1105,0.0,UNPAIRED,636686.0,7653.0,37528.0,0.0,7271.0,290901.0,377122.0,Unknown Library,54.81855,0.807965,0.417013,0.48744,0.86148,10370,0,0.0,0.0,0.363283,0.512798,0.165984,0.21518,0.596508,1.0,1.0,0.0,0.022418,0.594365,0.233225,0.063483,1752589.0,1752589.0,1758908.0,1568919.0,1536493.0,28689.0,0.002614,0.0,0.000152,0.003129,0.0,32086.0,32086.0,0.0,0.0,0.0,0.0,32810.0,3895.0,39290.0,0.501963,0,32086.0,0.0,2175.0,34261.0,408747.0,0.9129450010658708,44.0,pass,pass,Sanger / Illumina 1.9,Conventional base calls,FASTQC_OUT,warn,pass,pass,fail,pass,warn,pass,fail,pass,50-57,warn,0.0,94.15359017757251,34859.0,female,NA,0.5,(y_counts^2 / total_counts) > cutoff,17214,443,193,5,4,0.011286681715575621,0.02072538860103627
