geneName,logFC,AveExpr,t,P.Value,adj.P.Val,B,group,FC.group
ENSG00000087589,3.3523282795609,4.046229818814026,18.32203682728545,3.2292467879024493e-22,5.167246608853931e-22,40.11791069869755,(Intercept),up
ENSG00000164715,2.973481784370413,3.146904486632245,18.284673395002667,3.4969130594291204e-22,5.594245763837308e-22,40.03714844377695,(Intercept),up
ENSG00000155330,3.1126877701235705,3.3138892342954205,18.268712030874106,3.618056410629377e-22,5.786698006560106e-22,40.002608337266885,(Intercept),up
ENSG00000144451,3.3536871130023975,3.174683620127302,18.255098552235513,3.7247580804500506e-22,5.955968011679566e-22,39.97313048639685,(Intercept),up
ENSG00000187240,3.54478484811914,3.239330824565224,18.250784549903816,3.7592363580504967e-22,6.009699307081426e-22,39.96378563009921,(Intercept),up
ENSG00000111371,4.0709181805538766,4.531310495628878,18.247809888426684,3.783199816926232e-22,6.046599986857181e-22,39.95734101298265,(Intercept),up
ENSG00000069493,3.6027464701724354,3.9665327525260268,18.23449410274668,3.892394372763195e-22,6.219674640343144e-22,39.928482306537425,(Intercept),up
ENSG00000006062,3.1722154307659713,3.5103046143482395,18.196689494791425,4.220257446258236e-22,6.741998802064775e-22,39.84646088560399,(Intercept),up
ENSG00000104432,3.2740145594126573,3.076946464938211,18.19601579247942,4.226348965929083e-22,6.750158937205329e-22,39.84499801369903,(Intercept),up
ENSG00000162946,3.4521887440336845,3.3197413314032733,18.1715113394147,4.454118483810857e-22,7.112288309537905e-22,39.791760691531096,(Intercept),up
ENSG00000089685,3.854622020660701,4.178805255853642,18.144195265289657,4.72282392295589e-22,7.539600042625325e-22,39.732349393781085,(Intercept),up
ENSG00000170085,3.4899510645145697,3.6773362697042917,18.14247344998014,4.740305179142622e-22,7.565747545222282e-22,39.72860220012361,(Intercept),up
ENSG00000133105,3.689969383600546,3.3149864822000183,18.130373260562603,4.865031912528143e-22,7.7630118613533245e-22,39.70226074528549,(Intercept),up
ENSG00000147124,3.204983540595901,3.0586013732387136,18.094719904284712,5.252357373815226e-22,8.379109404112947e-22,39.62456620829219,(Intercept),up
ENSG00000178999,3.4599366239905405,3.748684045222358,18.079488000994242,5.427286004850089e-22,8.65616171305744e-22,39.59133731361007,(Intercept),up
ENSG00000163568,3.3172548582432873,3.1001218531566503,18.062814205004017,5.625596978261894e-22,8.970369902837216e-22,39.55493808974566,(Intercept),up
ENSG00000125384,3.5526661442635654,4.127692911376428,18.055167156956916,5.719004335833154e-22,9.11719553004017e-22,39.53823575851285,(Intercept),up
ENSG00000158457,3.6806211315502657,4.112933491044908,18.04870127829145,5.799217221239896e-22,9.242923313834046e-22,39.52410902376935,(Intercept),up
ENSG00000150756,3.2975605943763826,3.484312325028362,18.040198802232656,5.906444600178967e-22,9.41163902740382e-22,39.50552676133923,(Intercept),up
ENSG00000100453,4.2957672633753425,4.744107889537162,18.032950639472205,5.999448907483027e-22,9.557617885806875e-22,39.48968048135401,(Intercept),up
ENSG00000196782,3.487988575778824,3.775117322120827,18.015588613910328,6.228349724679211e-22,9.919973116842288e-22,39.45170281185385,(Intercept),up
ENSG00000134072,2.6587977423191966,3.5694374424887307,17.973241747851837,6.824744531065603e-22,1.0867336825221167e-21,39.35895493450259,(Intercept),up
ENSG00000132359,3.0422904411311684,3.489427560796883,17.963949831180532,6.963219139711347e-22,1.1085263965631867e-21,39.33858132514336,(Intercept),up
ENSG00000105499,3.393248539046462,3.4770582845124967,17.930721863479498,7.4822850533103085e-22,1.1908840983503862e-21,39.265658749144905,(Intercept),up
ENSG00000180787,3.3021605451532574,3.1730535675733926,17.900389360427305,7.990542298842036e-22,1.2714836957327358e-21,39.19899986399725,(Intercept),up
ENSG00000103253,3.1825828118606467,3.445330999917301,17.898213426702558,8.028329091238342e-22,1.2772003373474442e-21,39.1942146853807,(Intercept),up
ENSG00000145723,2.977012279460388,3.1234828533289467,17.89449762213617,8.093278732504121e-22,1.287234575693529e-21,39.186042085537466,(Intercept),up
ENSG00000134897,3.02212046434628,2.8166625691328817,17.843156976999055,9.04755178417433e-22,1.43867812545849e-21,39.07298914768372,(Intercept),up
ENSG00000184465,3.0510671292500344,2.963628195306236,17.841267244382355,9.084788930637975e-22,1.4442646845255599e-21,39.06882316865433,(Intercept),up
ENSG00000005884,3.854400509015551,3.6767060087455734,17.836389653354427,9.181625689741468e-22,1.4593213781541384e-21,39.058068792415455,(Intercept),up
ENSG00000120049,3.2509618644156544,2.901810377613317,17.81068116221731,9.709700740432405e-22,1.5428959523405326e-21,39.00134806201437,(Intercept),up
ENSG00000186187,2.75211150955582,3.303048818842518,17.784501809496028,1.0279320214712825e-21,1.6330318202216232e-21,38.94352401947928,(Intercept),up
ENSG00000146670,3.4987143758915193,3.777797733059483,17.781719094772892,1.0341837724810692e-21,1.642583483114459e-21,38.93737382775291,(Intercept),up
ENSG00000112796,4.2596062352448385,4.044826113282185,17.75371529257778,1.0992984380743666e-21,1.7456004582379402e-21,38.87544047288076,(Intercept),up
ENSG00000136630,3.236637926710652,3.725239041802532,17.742585156285205,1.1263257471328015e-21,1.78810400244562e-21,38.85080426976689,(Intercept),up
ENSG00000197769,3.5841039453537165,3.0414977429296894,17.727326935715435,1.1644823728003976e-21,1.8482522027125644e-21,38.81701149201347,(Intercept),up
ENSG00000130669,2.6246003256688537,2.4023943673368557,17.695308320825,1.2488952189180992e-21,1.9817729219502693e-21,38.746026789872204,(Intercept),up
ENSG00000205208,3.021476142091365,3.075708381558053,17.69245011647944,1.256727539290247e-21,1.993740430455147e-21,38.73968543870444,(Intercept),up
ENSG00000105464,2.786977941283929,2.4281379750501486,17.63331764738911,1.4305017849471583e-21,2.2689007973405012e-21,38.60831576498415,(Intercept),up
ENSG00000091536,3.182284331921647,3.000395929411154,17.58130831667115,1.603534890529e-21,2.5427587693393087e-21,38.49249352614603,(Intercept),up
ENSG00000131127,3.0663007021993502,2.994903141599117,17.569621203493945,1.645269920546789e-21,2.608336212684826e-21,38.46643106822348,(Intercept),up
ENSG00000105519,4.903669412159394,4.788667424727222,17.54120495290559,1.7514274946045018e-21,2.77599235461217e-21,38.40300739656989,(Intercept),up
ENSG00000101624,3.0361440606072225,2.8721196596546803,17.528785682234243,1.79999232453439e-21,2.852308317543181e-21,38.37526371031122,(Intercept),up
ENSG00000156398,3.5807347742896622,3.6273906194221843,17.519995155242764,1.835195148309214e-21,2.907420199179625e-21,38.355617343948516,(Intercept),up
ENSG00000196437,3.236258256569221,3.1568904253238634,17.515470091132887,1.8535892429078895e-21,2.9358834465905482e-21,38.34550114923209,(Intercept),up
ENSG00000167680,2.96922897770748,3.142401498352314,17.51390711739066,1.8599862158436625e-21,2.9453358097219786e-21,38.3420065181363,(Intercept),up
ENSG00000175643,3.323478592384595,3.59039961725641,17.498462002233158,1.924423557939966e-21,3.046671021486041e-21,38.30746028713098,(Intercept),up
ENSG00000167637,3.049546154599995,2.953107002682081,17.476859043702813,2.018390396347766e-21,3.1946986370236897e-21,38.25910198123258,(Intercept),up
ENSG00000145743,3.0805106140164624,3.0587022414793803,17.455056905679633,2.1179717091049992e-21,3.3515425039399607e-21,38.21025191062278,(Intercept),up
ENSG00000260027,3.839998271066558,3.423872789231123,17.440344463576793,2.187988631794135e-21,3.461541258645262e-21,38.1772609871523,(Intercept),up
ENSG00000051596,2.980831072310562,2.9410874618450418,17.40663952757132,2.357424916805248e-21,3.728741001160272e-21,38.101602249170085,(Intercept),up
ENSG00000112029,2.964485760241499,3.1479369622745423,17.38960971343904,2.4480634638096346e-21,3.8712118783699356e-21,38.06333269821929,(Intercept),up
ENSG00000233493,2.8920719319136703,2.8880091707879787,17.387762011723932,2.4581088891284274e-21,3.8862016369703744e-21,38.05917882536548,(Intercept),up
ENSG00000100385,4.772806503671526,5.0658639862425705,17.379908722318977,2.5012760865522737e-21,3.953537029481404e-21,38.04151989577994,(Intercept),up
ENSG00000171806,3.1768107412430084,3.141961393992232,17.2991345354115,2.9927735563685724e-21,4.729312668053768e-21,37.859540809291154,(Intercept),up
ENSG00000082269,3.1144459082183853,2.9437173116579913,17.289506846073238,3.0575855773137298e-21,4.830619202832442e-21,37.8378075939835,(Intercept),up
ENSG00000158987,2.4802680861598283,2.805278509417844,17.280596730005776,3.1188417624747063e-21,4.926262604341521e-21,37.81768609316375,(Intercept),up
ENSG00000187676,3.8861112332752787,3.9934135853794537,17.2460614201401,3.3683342788639435e-21,5.319116004565864e-21,37.73962207164076,(Intercept),up
ENSG00000171791,3.403788601696998,3.5832529264503115,17.237312112384757,3.434712243884484e-21,5.422689240804973e-21,37.719826394068605,(Intercept),up
ENSG00000127824,4.072598381347071,4.6533017303367625,17.222501499248562,3.5501300486004454e-21,5.603620635589893e-21,37.6862995619911,(Intercept),up
ENSG00000089091,3.33597667590236,3.1815887733455472,17.20300892058254,3.70808630782442e-21,5.851597224787075e-21,37.64214116723374,(Intercept),up
ENSG00000134317,3.9155801352420414,3.809231771736513,17.1890778503039,3.8253501362724744e-21,6.0352593069512625e-21,37.610558795205634,(Intercept),up
ENSG00000137094,3.0073480985342558,3.2654372130995193,17.188859435541843,3.8272184261748396e-21,6.036819135563761e-21,37.61006348626002,(Intercept),up
ENSG00000244165,2.610992569448602,2.77448877096082,17.177442619295324,3.9261827280590745e-21,6.191496337929556e-21,37.58416649259317,(Intercept),up
ENSG00000164303,3.425841825416995,3.0573846895632655,17.175094378925582,3.9468593194798335e-21,6.222672986351964e-21,37.57883833314976,(Intercept),up
ENSG00000111846,3.478913718391319,3.6284380824945606,17.171660922201866,3.977291395495095e-21,6.26921241324824e-21,37.57104683470334,(Intercept),up
ENSG00000153283,3.9702667887520975,4.458558935792611,17.159252393593256,4.089281709016327e-21,6.444257260385546e-21,37.542878593425016,(Intercept),up
ENSG00000137331,3.3531341394483896,3.738891983604081,17.157401427190923,4.106260598327138e-21,6.469528578126526e-21,37.538675461350216,(Intercept),up
ENSG00000102970,3.909147754318834,4.874280633155424,17.13984818196079,4.270892860745514e-21,6.727366927541074e-21,37.498799077864106,(Intercept),up
ENSG00000067141,3.553120194652085,3.202913932459311,17.134332016376593,4.32400667639758e-21,6.809467145506332e-21,37.486261483258794,(Intercept),up
ENSG00000105173,3.4410365531875917,3.5987629389966918,17.130681408369064,4.359527321753144e-21,6.863830238401428e-21,37.47796242129947,(Intercept),up
ENSG00000243279,2.7263057388609377,3.019695946604398,17.127874205033667,4.38704380087218e-21,6.905569175547195e-21,37.47157980283698,(Intercept),up
ENSG00000151725,3.6605359324216384,3.956124172121791,17.119675920097603,4.468422139764743e-21,7.03205254418836e-21,37.45293523392902,(Intercept),up
ENSG00000136040,3.7002678440855923,4.727888267076782,17.117239078313368,4.492906333319918e-21,7.068962899031315e-21,37.44739207295797,(Intercept),up
ENSG00000189007,3.074325618663737,2.901704804750858,17.06989386994756,4.9967257590647364e-21,7.859850764258833e-21,37.339577267898065,(Intercept),up
ENSG00000057294,4.103217300576717,3.885573448232259,17.03822060619354,5.365594719465534e-21,8.4381476992878e-21,37.26732607926085,(Intercept),up
ENSG00000171241,3.2715345998710674,3.6426773720969177,17.018454970885127,5.609740887312904e-21,8.820080574943519e-21,37.22218713330403,(Intercept),up
ENSG00000136830,3.568741220558528,3.9744339922476866,17.0129409106526,5.6798503496439806e-21,8.928266823089015e-21,37.20958766294826,(Intercept),up
ENSG00000196659,3.011662108667666,2.8572011762116842,16.965186656230813,6.3256699363417886e-21,9.941166194896656e-21,37.100343246887604,(Intercept),up
ENSG00000108515,3.201768480810384,3.3807242306505185,16.942943453089562,6.6515741909171796e-21,1.045095093229501e-20,37.04938081683765,(Intercept),up
ENSG00000172915,3.137721710683231,2.9688893512600236,16.934095032340505,6.785933163064772e-21,1.0659615311996688e-20,37.02909397702123,(Intercept),up
ENSG00000243364,3.2413356512721445,3.3416642016773643,16.92837871062542,6.874200601921484e-21,1.079579833661033e-20,37.0159839399155,(Intercept),up
ENSG00000185252,3.7250234609774484,3.5441074422704206,16.922197552773827,6.970963487022688e-21,1.0945257929864266e-20,37.00180413200885,(Intercept),up
ENSG00000082556,4.296660932860263,3.649209609854375,16.902500212489088,7.288678765373105e-21,1.144149184966963e-20,36.95659204959087,(Intercept),up
ENSG00000164825,4.567486448473208,3.9163690324137534,16.889054652534682,7.513995895555344e-21,1.1792488870614298e-20,36.92570748660434,(Intercept),up
ENSG00000213390,3.338323185331505,3.6955262185784132,16.880632455829137,7.658737217199922e-21,1.201689838171995e-20,36.90635234864724,(Intercept),up
ENSG00000187815,3.3735579950487615,3.1506273448117863,16.863234178780097,7.966805565903034e-21,1.2497414079724005e-20,36.86634652720025,(Intercept),up
ENSG00000186862,3.6109574439342595,3.2931344286900286,16.816593280533567,8.856507048784385e-21,1.3889901251327064e-20,36.758948951857626,(Intercept),up
ENSG00000173013,2.8807384855045424,2.826101701677311,16.772452098022427,9.791815252511606e-21,1.5353262069451028e-20,36.65710442446748,(Intercept),up
ENSG00000081803,3.804804569901703,3.514718905359864,16.73124843728666,1.0755700154320015e-20,1.6860751521036606e-20,36.56185890439341,(Intercept),up
ENSG00000250565,2.8925984086530323,2.735686092503881,16.723342072899243,1.0951442573546636e-20,1.7163679009420087e-20,36.543562960704094,(Intercept),up
ENSG00000120458,2.9606242111057117,2.810155936253265,16.710559078139347,1.1275631938934507e-20,1.7667731049522265e-20,36.51396863890131,(Intercept),up
ENSG00000171970,3.161930479401315,2.92715874425685,16.641556567651868,1.320243968188198e-20,2.0682114479971704e-20,36.353930618440494,(Intercept),up
ENSG00000173933,2.7076362569337538,2.7022156013699017,16.620036000992197,1.3869626850464856e-20,2.1722329775157535e-20,36.303918143256055,(Intercept),up
ENSG00000241360,2.9757867613482274,3.041593525638989,16.605223146382944,1.434873862323657e-20,2.246757772559265e-20,36.26946638123299,(Intercept),up
ENSG00000149798,3.6065270718003357,3.4307612012138304,16.58854233067894,1.49085051836524e-20,2.333874796428066e-20,36.230643143505944,(Intercept),up
ENSG00000138166,2.9007215551050223,3.1260043995189863,16.550948867278507,1.6253099233201793e-20,2.5437860897939318e-20,36.143042526802766,(Intercept),up
ENSG00000134531,3.9006265265954654,4.4974340563097535,16.53719405137007,1.677540882392438e-20,2.6249345818192663e-20,36.11095457088396,(Intercept),up
ENSG00000107742,4.3896930807520835,4.857227385019521,16.506419644942554,1.80068482937768e-20,2.816981988607025e-20,36.0390917439701,(Intercept),up
ENSG00000196476,2.4869936008200235,2.312325128580979,16.50627462257006,1.8012864445247728e-20,2.8172809637131985e-20,36.03875286362332,(Intercept),up
